PeriodEnd,PeriodStart,Period,Dhi,Dni,Ghi
2021-01-14T05:00:00Z,2021-01-14T04:00:00Z,PT60M,0,0,0
2021-01-14T06:00:00Z,2021-01-14T05:00:00Z,PT60M,0,0,0
2021-01-14T07:00:00Z,2021-01-14T06:00:00Z,PT60M,0,0,0
2021-01-14T08:00:00Z,2021-01-14T07:00:00Z,PT60M,0,0,0
2021-01-14T09:00:00Z,2021-01-14T08:00:00Z,PT60M,0,0,0
2021-01-14T10:00:00Z,2021-01-14T09:00:00Z,PT60M,1,4,1
2021-01-14T11:00:00Z,2021-01-14T10:00:00Z,PT60M,30,417,95
2021-01-14T12:00:00Z,2021-01-14T11:00:00Z,PT60M,53,727,298
2021-01-14T13:00:00Z,2021-01-14T12:00:00Z,PT60M,68,861,522
2021-01-14T14:00:00Z,2021-01-14T13:00:00Z,PT60M,79,935,731
2021-01-14T15:00:00Z,2021-01-14T14:00:00Z,PT60M,87,974,899
2021-01-14T16:00:00Z,2021-01-14T15:00:00Z,PT60M,91,996,1015
2021-01-14T17:00:00Z,2021-01-14T16:00:00Z,PT60M,93,1003,1068
2021-01-14T18:00:00Z,2021-01-14T17:00:00Z,PT60M,93,999,1057
2021-01-14T19:00:00Z,2021-01-14T18:00:00Z,PT60M,91,984,982
2021-01-14T20:00:00Z,2021-01-14T19:00:00Z,PT60M,86,956,849
2021-01-14T21:00:00Z,2021-01-14T20:00:00Z,PT60M,77,908,668
2021-01-14T22:00:00Z,2021-01-14T21:00:00Z,PT60M,66,818,453
2021-01-14T23:00:00Z,2021-01-14T22:00:00Z,PT60M,48,655,232
2021-01-15T00:00:00Z,2021-01-14T23:00:00Z,PT60M,20,194,46
2021-01-15T01:00:00Z,2021-01-15T00:00:00Z,PT60M,0,0,0
2021-01-15T02:00:00Z,2021-01-15T01:00:00Z,PT60M,0,0,0
2021-01-15T03:00:00Z,2021-01-15T02:00:00Z,PT60M,0,0,0
2021-01-15T04:00:00Z,2021-01-15T03:00:00Z,PT60M,0,0,0
2021-01-15T05:00:00Z,2021-01-15T04:00:00Z,PT60M,0,0,0
2021-01-15T06:00:00Z,2021-01-15T05:00:00Z,PT60M,0,0,0
2021-01-15T07:00:00Z,2021-01-15T06:00:00Z,PT60M,0,0,0
2021-01-15T08:00:00Z,2021-01-15T07:00:00Z,PT60M,0,0,0
2021-01-15T09:00:00Z,2021-01-15T08:00:00Z,PT60M,0,0,0
2021-01-15T10:00:00Z,2021-01-15T09:00:00Z,PT60M,1,6,1
2021-01-15T11:00:00Z,2021-01-15T10:00:00Z,PT60M,27,434,93
2021-01-15T12:00:00Z,2021-01-15T11:00:00Z,PT60M,48,740,296
2021-01-15T13:00:00Z,2021-01-15T12:00:00Z,PT60M,62,871,519
2021-01-15T14:00:00Z,2021-01-15T13:00:00Z,PT60M,72,944,727
2021-01-15T15:00:00Z,2021-01-15T14:00:00Z,PT60M,80,981,896
2021-01-15T16:00:00Z,2021-01-15T15:00:00Z,PT60M,89,994,1009
2021-01-15T17:00:00Z,2021-01-15T16:00:00Z,PT60M,94,999,1064
2021-01-15T18:00:00Z,2021-01-15T17:00:00Z,PT60M,96,996,1056
2021-01-15T19:00:00Z,2021-01-15T18:00:00Z,PT60M,95,982,984
2021-01-15T20:00:00Z,2021-01-15T19:00:00Z,PT60M,88,956,851
2021-01-15T21:00:00Z,2021-01-15T20:00:00Z,PT60M,77,907,667
2021-01-15T22:00:00Z,2021-01-15T21:00:00Z,PT60M,64,818,451
2021-01-15T23:00:00Z,2021-01-15T22:00:00Z,PT60M,46,656,230
2021-01-16T00:00:00Z,2021-01-15T23:00:00Z,PT60M,20,197,46
2021-01-16T01:00:00Z,2021-01-16T00:00:00Z,PT60M,0,0,0
2021-01-16T02:00:00Z,2021-01-16T01:00:00Z,PT60M,0,0,0
2021-01-16T03:00:00Z,2021-01-16T02:00:00Z,PT60M,0,0,0
2021-01-16T04:00:00Z,2021-01-16T03:00:00Z,PT60M,0,0,0
2021-01-16T05:00:00Z,2021-01-16T04:00:00Z,PT60M,0,0,0
2021-01-16T06:00:00Z,2021-01-16T05:00:00Z,PT60M,0,0,0
2021-01-16T07:00:00Z,2021-01-16T06:00:00Z,PT60M,0,0,0
2021-01-16T08:00:00Z,2021-01-16T07:00:00Z,PT60M,0,0,0
2021-01-16T09:00:00Z,2021-01-16T08:00:00Z,PT60M,0,0,0
2021-01-16T10:00:00Z,2021-01-16T09:00:00Z,PT60M,1,4,1
2021-01-16T11:00:00Z,2021-01-16T10:00:00Z,PT60M,27,403,89
2021-01-16T12:00:00Z,2021-01-16T11:00:00Z,PT60M,49,726,291
2021-01-16T13:00:00Z,2021-01-16T12:00:00Z,PT60M,62,868,515
2021-01-16T14:00:00Z,2021-01-16T13:00:00Z,PT60M,70,945,726
2021-01-16T15:00:00Z,2021-01-16T14:00:00Z,PT60M,77,988,897
2021-01-16T16:00:00Z,2021-01-16T15:00:00Z,PT60M,82,1008,1014
2021-01-16T17:00:00Z,2021-01-16T16:00:00Z,PT60M,88,1010,1068
2021-01-16T18:00:00Z,2021-01-16T17:00:00Z,PT60M,91,1007,1061
2021-01-16T19:00:00Z,2021-01-16T18:00:00Z,PT60M,90,995,990
2021-01-16T20:00:00Z,2021-01-16T19:00:00Z,PT60M,85,969,858
2021-01-16T21:00:00Z,2021-01-16T20:00:00Z,PT60M,75,923,675
2021-01-16T22:00:00Z,2021-01-16T21:00:00Z,PT60M,62,835,457
2021-01-16T23:00:00Z,2021-01-16T22:00:00Z,PT60M,46,671,234
2021-01-17T00:00:00Z,2021-01-16T23:00:00Z,PT60M,20,199,46
2021-01-17T01:00:00Z,2021-01-17T00:00:00Z,PT60M,0,0,0
2021-01-17T02:00:00Z,2021-01-17T01:00:00Z,PT60M,0,0,0
2021-01-17T03:00:00Z,2021-01-17T02:00:00Z,PT60M,0,0,0
2021-01-17T04:00:00Z,2021-01-17T03:00:00Z,PT60M,0,0,0
2021-01-17T05:00:00Z,2021-01-17T04:00:00Z,PT60M,0,0,0
2021-01-17T06:00:00Z,2021-01-17T05:00:00Z,PT60M,0,0,0
2021-01-17T07:00:00Z,2021-01-17T06:00:00Z,PT60M,0,0,0
2021-01-17T08:00:00Z,2021-01-17T07:00:00Z,PT60M,0,0,0
2021-01-17T09:00:00Z,2021-01-17T08:00:00Z,PT60M,0,0,0
2021-01-17T10:00:00Z,2021-01-17T09:00:00Z,PT60M,1,3,1
2021-01-17T11:00:00Z,2021-01-17T10:00:00Z,PT60M,26,433,91
2021-01-17T12:00:00Z,2021-01-17T11:00:00Z,PT60M,47,759,297
2021-01-17T13:00:00Z,2021-01-17T12:00:00Z,PT60M,59,897,526
2021-01-17T14:00:00Z,2021-01-17T13:00:00Z,PT60M,66,973,739
2021-01-17T15:00:00Z,2021-01-17T14:00:00Z,PT60M,72,1012,911
2021-01-17T16:00:00Z,2021-01-17T15:00:00Z,PT60M,77,1030,1029
2021-01-17T17:00:00Z,2021-01-17T16:00:00Z,PT60M,80,1035,1084
2021-01-17T18:00:00Z,2021-01-17T17:00:00Z,PT60M,82,1031,1075
2021-01-17T19:00:00Z,2021-01-17T18:00:00Z,PT60M,82,1015,999
2021-01-17T20:00:00Z,2021-01-17T19:00:00Z,PT60M,80,982,863
2021-01-17T21:00:00Z,2021-01-17T20:00:00Z,PT60M,74,925,675
2021-01-17T22:00:00Z,2021-01-17T21:00:00Z,PT60M,64,828,456
2021-01-17T23:00:00Z,2021-01-17T22:00:00Z,PT60M,48,655,231
2021-01-18T00:00:00Z,2021-01-17T23:00:00Z,PT60M,20,185,45
2021-01-18T01:00:00Z,2021-01-18T00:00:00Z,PT60M,0,0,0
2021-01-18T02:00:00Z,2021-01-18T01:00:00Z,PT60M,0,0,0
2021-01-18T03:00:00Z,2021-01-18T02:00:00Z,PT60M,0,0,0
2021-01-18T04:00:00Z,2021-01-18T03:00:00Z,PT60M,0,0,0
2021-01-18T05:00:00Z,2021-01-18T04:00:00Z,PT60M,0,0,0
2021-01-18T06:00:00Z,2021-01-18T05:00:00Z,PT60M,0,0,0
2021-01-18T07:00:00Z,2021-01-18T06:00:00Z,PT60M,0,0,0
2021-01-18T08:00:00Z,2021-01-18T07:00:00Z,PT60M,0,0,0
2021-01-18T09:00:00Z,2021-01-18T08:00:00Z,PT60M,0,0,0
2021-01-18T10:00:00Z,2021-01-18T09:00:00Z,PT60M,0,2,1
2021-01-18T11:00:00Z,2021-01-18T10:00:00Z,PT60M,30,350,83
2021-01-18T12:00:00Z,2021-01-18T11:00:00Z,PT60M,55,700,284
2021-01-18T13:00:00Z,2021-01-18T12:00:00Z,PT60M,71,843,508
2021-01-18T14:00:00Z,2021-01-18T13:00:00Z,PT60M,83,921,718
2021-01-18T15:00:00Z,2021-01-18T14:00:00Z,PT60M,92,963,889
2021-01-18T16:00:00Z,2021-01-18T15:00:00Z,PT60M,100,981,1005
2021-01-18T17:00:00Z,2021-01-18T16:00:00Z,PT60M,105,985,1059
2021-01-18T18:00:00Z,2021-01-18T17:00:00Z,PT60M,111,974,1048
2021-01-18T19:00:00Z,2021-01-18T18:00:00Z,PT60M,129,930,970
2021-01-18T20:00:00Z,2021-01-18T19:00:00Z,PT60M,124,894,837
2021-01-18T21:00:00Z,2021-01-18T20:00:00Z,PT60M,110,838,655
2021-01-18T22:00:00Z,2021-01-18T21:00:00Z,PT60M,90,739,440
2021-01-18T23:00:00Z,2021-01-18T22:00:00Z,PT60M,63,558,220
2021-01-19T00:00:00Z,2021-01-18T23:00:00Z,PT60M,23,133,41
2021-01-19T01:00:00Z,2021-01-19T00:00:00Z,PT60M,0,0,0
2021-01-19T02:00:00Z,2021-01-19T01:00:00Z,PT60M,0,0,0
2021-01-19T03:00:00Z,2021-01-19T02:00:00Z,PT60M,0,0,0
2021-01-19T04:00:00Z,2021-01-19T03:00:00Z,PT60M,0,0,0
2021-01-19T05:00:00Z,2021-01-19T04:00:00Z,PT60M,0,0,0
2021-01-19T06:00:00Z,2021-01-19T05:00:00Z,PT60M,0,0,0
2021-01-19T07:00:00Z,2021-01-19T06:00:00Z,PT60M,0,0,0
2021-01-19T08:00:00Z,2021-01-19T07:00:00Z,PT60M,0,0,0
2021-01-19T09:00:00Z,2021-01-19T08:00:00Z,PT60M,0,0,0
2021-01-19T10:00:00Z,2021-01-19T09:00:00Z,PT60M,0,0,0
2021-01-19T11:00:00Z,2021-01-19T10:00:00Z,PT60M,42,153,66
2021-01-19T12:00:00Z,2021-01-19T11:00:00Z,PT60M,102,449,248
2021-01-19T13:00:00Z,2021-01-19T12:00:00Z,PT60M,142,619,464
2021-01-19T14:00:00Z,2021-01-19T13:00:00Z,PT60M,147,777,681
2021-01-19T15:00:00Z,2021-01-19T14:00:00Z,PT60M,163,832,851
2021-01-19T16:00:00Z,2021-01-19T15:00:00Z,PT60M,164,873,969
2021-01-19T17:00:00Z,2021-01-19T16:00:00Z,PT60M,171,881,1024
2021-01-19T18:00:00Z,2021-01-19T17:00:00Z,PT60M,175,872,1014
2021-01-19T19:00:00Z,2021-01-19T18:00:00Z,PT60M,171,853,942
2021-01-19T20:00:00Z,2021-01-19T19:00:00Z,PT60M,169,801,808
2021-01-19T21:00:00Z,2021-01-19T20:00:00Z,PT60M,161,708,621
2021-01-19T22:00:00Z,2021-01-19T21:00:00Z,PT60M,149,518,396
2021-01-19T23:00:00Z,2021-01-19T22:00:00Z,PT60M,102,270,180
2021-01-20T00:00:00Z,2021-01-19T23:00:00Z,PT60M,24,51,31
2021-01-20T01:00:00Z,2021-01-20T00:00:00Z,PT60M,0,0,0
2021-01-20T02:00:00Z,2021-01-20T01:00:00Z,PT60M,0,0,0
2021-01-20T03:00:00Z,2021-01-20T02:00:00Z,PT60M,0,0,0
2021-01-20T04:00:00Z,2021-01-20T03:00:00Z,PT60M,0,0,0
2021-01-20T05:00:00Z,2021-01-20T04:00:00Z,PT60M,0,0,0
2021-01-20T06:00:00Z,2021-01-20T05:00:00Z,PT60M,0,0,0
2021-01-20T07:00:00Z,2021-01-20T06:00:00Z,PT60M,0,0,0
2021-01-20T08:00:00Z,2021-01-20T07:00:00Z,PT60M,0,0,0
2021-01-20T09:00:00Z,2021-01-20T08:00:00Z,PT60M,0,0,0
2021-01-20T10:00:00Z,2021-01-20T09:00:00Z,PT60M,0,0,0
2021-01-20T11:00:00Z,2021-01-20T10:00:00Z,PT60M,50,79,59
2021-01-20T12:00:00Z,2021-01-20T11:00:00Z,PT60M,160,102,198
2021-01-20T13:00:00Z,2021-01-20T12:00:00Z,PT60M,124,649,463
2021-01-20T14:00:00Z,2021-01-20T13:00:00Z,PT60M,110,838,684
2021-01-20T15:00:00Z,2021-01-20T14:00:00Z,PT60M,125,882,852
2021-01-20T16:00:00Z,2021-01-20T15:00:00Z,PT60M,139,898,966
2021-01-20T17:00:00Z,2021-01-20T16:00:00Z,PT60M,149,901,1020
2021-01-20T18:00:00Z,2021-01-20T17:00:00Z,PT60M,154,892,1011
2021-01-20T19:00:00Z,2021-01-20T18:00:00Z,PT60M,156,868,940
2021-01-20T20:00:00Z,2021-01-20T19:00:00Z,PT60M,149,827,808
2021-01-20T21:00:00Z,2021-01-20T20:00:00Z,PT60M,135,760,628
2021-01-20T22:00:00Z,2021-01-20T21:00:00Z,PT60M,111,647,417
2021-01-20T23:00:00Z,2021-01-20T22:00:00Z,PT60M,74,458,203
2021-01-21T00:00:00Z,2021-01-20T23:00:00Z,PT60M,23,94,36
2021-01-21T01:00:00Z,2021-01-21T00:00:00Z,PT60M,0,0,0
2021-01-21T02:00:00Z,2021-01-21T01:00:00Z,PT60M,0,0,0
2021-01-21T03:00:00Z,2021-01-21T02:00:00Z,PT60M,0,0,0
2021-01-21T04:00:00Z,2021-01-21T03:00:00Z,PT60M,0,0,0
2021-01-21T05:00:00Z,2021-01-21T04:00:00Z,PT60M,0,0,0
2021-01-21T06:00:00Z,2021-01-21T05:00:00Z,PT60M,0,0,0
2021-01-21T07:00:00Z,2021-01-21T06:00:00Z,PT60M,0,0,0
2021-01-21T08:00:00Z,2021-01-21T07:00:00Z,PT60M,0,0,0
2021-01-21T09:00:00Z,2021-01-21T08:00:00Z,PT60M,0,0,0
2021-01-21T10:00:00Z,2021-01-21T09:00:00Z,PT60M,0,0,0
2021-01-21T11:00:00Z,2021-01-21T10:00:00Z,PT60M,38,161,63
2021-01-21T12:00:00Z,2021-01-21T11:00:00Z,PT60M,77,541,250
2021-01-21T13:00:00Z,2021-01-21T12:00:00Z,PT60M,104,702,465
2021-01-21T14:00:00Z,2021-01-21T13:00:00Z,PT60M,116,816,673
2021-01-21T15:00:00Z,2021-01-21T14:00:00Z,PT60M,127,869,842
2021-01-21T16:00:00Z,2021-01-21T15:00:00Z,PT60M,124,910,961
2021-01-21T17:00:00Z,2021-01-21T16:00:00Z,PT60M,129,920,1017
2021-01-21T18:00:00Z,2021-01-21T17:00:00Z,PT60M,134,912,1010
2021-01-21T19:00:00Z,2021-01-21T18:00:00Z,PT60M,146,877,937
2021-01-21T20:00:00Z,2021-01-21T19:00:00Z,PT60M,142,837,808
2021-01-21T21:00:00Z,2021-01-21T20:00:00Z,PT60M,127,773,629
2021-01-21T22:00:00Z,2021-01-21T21:00:00Z,PT60M,105,664,418
2021-01-21T23:00:00Z,2021-01-21T22:00:00Z,PT60M,70,480,204
2021-01-22T00:00:00Z,2021-01-21T23:00:00Z,PT60M,24,84,35
2021-01-22T01:00:00Z,2021-01-22T00:00:00Z,PT60M,0,0,0
2021-01-22T02:00:00Z,2021-01-22T01:00:00Z,PT60M,0,0,0
2021-01-22T03:00:00Z,2021-01-22T02:00:00Z,PT60M,0,0,0
2021-01-22T04:00:00Z,2021-01-22T03:00:00Z,PT60M,0,0,0
2021-01-22T05:00:00Z,2021-01-22T04:00:00Z,PT60M,0,0,0
2021-01-22T06:00:00Z,2021-01-22T05:00:00Z,PT60M,0,0,0
2021-01-22T07:00:00Z,2021-01-22T06:00:00Z,PT60M,0,0,0
2021-01-22T08:00:00Z,2021-01-22T07:00:00Z,PT60M,0,0,0
2021-01-22T09:00:00Z,2021-01-22T08:00:00Z,PT60M,0,0,0
2021-01-22T10:00:00Z,2021-01-22T09:00:00Z,PT60M,0,0,0
2021-01-22T11:00:00Z,2021-01-22T10:00:00Z,PT60M,31,252,68
2021-01-22T12:00:00Z,2021-01-22T11:00:00Z,PT60M,61,627,260
2021-01-22T13:00:00Z,2021-01-22T12:00:00Z,PT60M,82,781,480
2021-01-22T14:00:00Z,2021-01-22T13:00:00Z,PT60M,97,867,688
2021-01-22T15:00:00Z,2021-01-22T14:00:00Z,PT60M,110,911,857
2021-01-22T16:00:00Z,2021-01-22T15:00:00Z,PT60M,132,914,971
2021-01-22T17:00:00Z,2021-01-22T16:00:00Z,PT60M,141,917,1027
2021-01-22T18:00:00Z,2021-01-22T17:00:00Z,PT60M,143,914,1020
2021-01-22T19:00:00Z,2021-01-22T18:00:00Z,PT60M,127,916,953
2021-01-22T20:00:00Z,2021-01-22T19:00:00Z,PT60M,122,879,822
2021-01-22T21:00:00Z,2021-01-22T20:00:00Z,PT60M,114,812,640
2021-01-22T22:00:00Z,2021-01-22T21:00:00Z,PT60M,97,699,427
2021-01-22T23:00:00Z,2021-01-22T22:00:00Z,PT60M,68,506,209
2021-01-23T00:00:00Z,2021-01-22T23:00:00Z,PT60M,22,108,36
2021-01-23T01:00:00Z,2021-01-23T00:00:00Z,PT60M,0,0,0
2021-01-23T02:00:00Z,2021-01-23T01:00:00Z,PT60M,0,0,0
2021-01-23T03:00:00Z,2021-01-23T02:00:00Z,PT60M,0,0,0
2021-01-23T04:00:00Z,2021-01-23T03:00:00Z,PT60M,0,0,0
2021-01-23T05:00:00Z,2021-01-23T04:00:00Z,PT60M,0,0,0
2021-01-23T06:00:00Z,2021-01-23T05:00:00Z,PT60M,0,0,0
2021-01-23T07:00:00Z,2021-01-23T06:00:00Z,PT60M,0,0,0
2021-01-23T08:00:00Z,2021-01-23T07:00:00Z,PT60M,0,0,0
2021-01-23T09:00:00Z,2021-01-23T08:00:00Z,PT60M,0,0,0
2021-01-23T10:00:00Z,2021-01-23T09:00:00Z,PT60M,0,0,0
2021-01-23T11:00:00Z,2021-01-23T10:00:00Z,PT60M,44,70,52
2021-01-23T12:00:00Z,2021-01-23T11:00:00Z,PT60M,162,52,178
2021-01-23T13:00:00Z,2021-01-23T12:00:00Z,PT60M,146,556,435
2021-01-23T14:00:00Z,2021-01-23T13:00:00Z,PT60M,129,783,661
2021-01-23T15:00:00Z,2021-01-23T14:00:00Z,PT60M,143,837,829
2021-01-23T16:00:00Z,2021-01-23T15:00:00Z,PT60M,135,888,950
2021-01-23T17:00:00Z,2021-01-23T16:00:00Z,PT60M,141,898,1007
2021-01-23T18:00:00Z,2021-01-23T17:00:00Z,PT60M,148,889,1001
2021-01-23T19:00:00Z,2021-01-23T18:00:00Z,PT60M,165,847,929
2021-01-23T20:00:00Z,2021-01-23T19:00:00Z,PT60M,160,803,799
2021-01-23T21:00:00Z,2021-01-23T20:00:00Z,PT60M,143,737,621
2021-01-23T22:00:00Z,2021-01-23T21:00:00Z,PT60M,114,630,411
2021-01-23T23:00:00Z,2021-01-23T22:00:00Z,PT60M,75,437,197
2021-01-24T00:00:00Z,2021-01-23T23:00:00Z,PT60M,22,86,33
2021-01-24T01:00:00Z,2021-01-24T00:00:00Z,PT60M,0,0,0
2021-01-24T02:00:00Z,2021-01-24T01:00:00Z,PT60M,0,0,0
2021-01-24T03:00:00Z,2021-01-24T02:00:00Z,PT60M,0,0,0
2021-01-24T04:00:00Z,2021-01-24T03:00:00Z,PT60M,0,0,0
2021-01-24T05:00:00Z,2021-01-24T04:00:00Z,PT60M,0,0,0
2021-01-24T06:00:00Z,2021-01-24T05:00:00Z,PT60M,0,0,0
2021-01-24T07:00:00Z,2021-01-24T06:00:00Z,PT60M,0,0,0
2021-01-24T08:00:00Z,2021-01-24T07:00:00Z,PT60M,0,0,0
2021-01-24T09:00:00Z,2021-01-24T08:00:00Z,PT60M,0,0,0
2021-01-24T10:00:00Z,2021-01-24T09:00:00Z,PT60M,0,0,0
2021-01-24T11:00:00Z,2021-01-24T10:00:00Z,PT60M,39,81,51
2021-01-24T12:00:00Z,2021-01-24T11:00:00Z,PT60M,95,413,226
2021-01-24T13:00:00Z,2021-01-24T12:00:00Z,PT60M,127,628,444
2021-01-24T14:00:00Z,2021-01-24T13:00:00Z,PT60M,157,725,648
2021-01-24T15:00:00Z,2021-01-24T14:00:00Z,PT60M,177,782,817
2021-01-24T16:00:00Z,2021-01-24T15:00:00Z,PT60M,180,827,937
2021-01-24T17:00:00Z,2021-01-24T16:00:00Z,PT60M,184,841,995
2021-01-24T18:00:00Z,2021-01-24T17:00:00Z,PT60M,183,844,992
2021-01-24T19:00:00Z,2021-01-24T18:00:00Z,PT60M,172,838,927
2021-01-24T20:00:00Z,2021-01-24T19:00:00Z,PT60M,158,807,800
2021-01-24T21:00:00Z,2021-01-24T20:00:00Z,PT60M,138,750,623
2021-01-24T22:00:00Z,2021-01-24T21:00:00Z,PT60M,110,647,414
2021-01-24T23:00:00Z,2021-01-24T22:00:00Z,PT60M,72,465,201
2021-01-25T00:00:00Z,2021-01-24T23:00:00Z,PT60M,22,85,34
2021-01-25T01:00:00Z,2021-01-25T00:00:00Z,PT60M,0,0,0
2021-01-25T02:00:00Z,2021-01-25T01:00:00Z,PT60M,0,0,0
2021-01-25T03:00:00Z,2021-01-25T02:00:00Z,PT60M,0,0,0
2021-01-25T04:00:00Z,2021-01-25T03:00:00Z,PT60M,0,0,0
2021-01-25T05:00:00Z,2021-01-25T04:00:00Z,PT60M,0,0,0
2021-01-25T06:00:00Z,2021-01-25T05:00:00Z,PT60M,0,0,0
2021-01-25T07:00:00Z,2021-01-25T06:00:00Z,PT60M,0,0,0
2021-01-25T08:00:00Z,2021-01-25T07:00:00Z,PT60M,0,0,0
2021-01-25T09:00:00Z,2021-01-25T08:00:00Z,PT60M,0,0,0
2021-01-25T10:00:00Z,2021-01-25T09:00:00Z,PT60M,0,0,0
2021-01-25T11:00:00Z,2021-01-25T10:00:00Z,PT60M,40,84,51
2021-01-25T12:00:00Z,2021-01-25T11:00:00Z,PT60M,155,109,189
2021-01-25T13:00:00Z,2021-01-25T12:00:00Z,PT60M,136,603,445
2021-01-25T14:00:00Z,2021-01-25T13:00:00Z,PT60M,126,809,672
2021-01-25T15:00:00Z,2021-01-25T14:00:00Z,PT60M,139,865,844
2021-01-25T16:00:00Z,2021-01-25T15:00:00Z,PT60M,144,897,963
2021-01-25T17:00:00Z,2021-01-25T16:00:00Z,PT60M,147,909,1021
2021-01-25T18:00:00Z,2021-01-25T17:00:00Z,PT60M,144,910,1016
2021-01-25T19:00:00Z,2021-01-25T18:00:00Z,PT60M,134,906,949
2021-01-25T20:00:00Z,2021-01-25T19:00:00Z,PT60M,124,877,820
2021-01-25T21:00:00Z,2021-01-25T20:00:00Z,PT60M,110,822,641
2021-01-25T22:00:00Z,2021-01-25T21:00:00Z,PT60M,91,720,428
2021-01-25T23:00:00Z,2021-01-25T22:00:00Z,PT60M,62,535,209
2021-01-26T00:00:00Z,2021-01-25T23:00:00Z,PT60M,21,105,36
2021-01-26T01:00:00Z,2021-01-26T00:00:00Z,PT60M,0,0,0
2021-01-26T02:00:00Z,2021-01-26T01:00:00Z,PT60M,0,0,0
2021-01-26T03:00:00Z,2021-01-26T02:00:00Z,PT60M,0,0,0
2021-01-26T04:00:00Z,2021-01-26T03:00:00Z,PT60M,0,0,0
2021-01-26T05:00:00Z,2021-01-26T04:00:00Z,PT60M,0,0,0
2021-01-26T06:00:00Z,2021-01-26T05:00:00Z,PT60M,0,0,0
2021-01-26T07:00:00Z,2021-01-26T06:00:00Z,PT60M,0,0,0
2021-01-26T08:00:00Z,2021-01-26T07:00:00Z,PT60M,0,0,0
2021-01-26T09:00:00Z,2021-01-26T08:00:00Z,PT60M,0,0,0
2021-01-26T10:00:00Z,2021-01-26T09:00:00Z,PT60M,0,0,0
2021-01-26T11:00:00Z,2021-01-26T10:00:00Z,PT60M,33,152,56
2021-01-26T12:00:00Z,2021-01-26T11:00:00Z,PT60M,66,581,245
2021-01-26T13:00:00Z,2021-01-26T12:00:00Z,PT60M,111,693,453
2021-01-26T14:00:00Z,2021-01-26T13:00:00Z,PT60M,175,678,637
2021-01-26T15:00:00Z,2021-01-26T14:00:00Z,PT60M,123,882,842
2021-01-26T16:00:00Z,2021-01-26T15:00:00Z,PT60M,133,906,959
2021-01-26T17:00:00Z,2021-01-26T16:00:00Z,PT60M,137,916,1018
2021-01-26T18:00:00Z,2021-01-26T17:00:00Z,PT60M,137,917,1013
2021-01-26T19:00:00Z,2021-01-26T18:00:00Z,PT60M,123,918,948
2021-01-26T20:00:00Z,2021-01-26T19:00:00Z,PT60M,111,895,821
2021-01-26T21:00:00Z,2021-01-26T20:00:00Z,PT60M,98,842,642
2021-01-26T22:00:00Z,2021-01-26T21:00:00Z,PT60M,81,745,429
2021-01-26T23:00:00Z,2021-01-26T22:00:00Z,PT60M,56,570,211
2021-01-27T00:00:00Z,2021-01-26T23:00:00Z,PT60M,20,125,36
2021-01-27T01:00:00Z,2021-01-27T00:00:00Z,PT60M,0,0,0
2021-01-27T02:00:00Z,2021-01-27T01:00:00Z,PT60M,0,0,0
2021-01-27T03:00:00Z,2021-01-27T02:00:00Z,PT60M,0,0,0
2021-01-27T04:00:00Z,2021-01-27T03:00:00Z,PT60M,0,0,0
2021-01-27T05:00:00Z,2021-01-27T04:00:00Z,PT60M,0,0,0
2021-01-27T06:00:00Z,2021-01-27T05:00:00Z,PT60M,0,0,0
2021-01-27T07:00:00Z,2021-01-27T06:00:00Z,PT60M,0,0,0
2021-01-27T08:00:00Z,2021-01-27T07:00:00Z,PT60M,0,0,0
2021-01-27T09:00:00Z,2021-01-27T08:00:00Z,PT60M,0,0,0
2021-01-27T10:00:00Z,2021-01-27T09:00:00Z,PT60M,0,0,0
2021-01-27T11:00:00Z,2021-01-27T10:00:00Z,PT60M,25,251,59
2021-01-27T12:00:00Z,2021-01-27T11:00:00Z,PT60M,57,629,248
2021-01-27T13:00:00Z,2021-01-27T12:00:00Z,PT60M,75,795,470
2021-01-27T14:00:00Z,2021-01-27T13:00:00Z,PT60M,89,880,679
2021-01-27T15:00:00Z,2021-01-27T14:00:00Z,PT60M,100,924,851
2021-01-27T16:00:00Z,2021-01-27T15:00:00Z,PT60M,106,950,971
2021-01-27T17:00:00Z,2021-01-27T16:00:00Z,PT60M,107,962,1030
2021-01-27T18:00:00Z,2021-01-27T17:00:00Z,PT60M,104,968,1028
2021-01-27T19:00:00Z,2021-01-27T18:00:00Z,PT60M,100,960,962
2021-01-27T20:00:00Z,2021-01-27T19:00:00Z,PT60M,93,935,833
2021-01-27T21:00:00Z,2021-01-27T20:00:00Z,PT60M,82,887,653
2021-01-27T22:00:00Z,2021-01-27T21:00:00Z,PT60M,67,799,439
2021-01-27T23:00:00Z,2021-01-27T22:00:00Z,PT60M,48,631,218
2021-01-28T00:00:00Z,2021-01-27T23:00:00Z,PT60M,17,166,38
2021-01-28T01:00:00Z,2021-01-28T00:00:00Z,PT60M,0,0,0
2021-01-28T02:00:00Z,2021-01-28T01:00:00Z,PT60M,0,0,0
2021-01-28T03:00:00Z,2021-01-28T02:00:00Z,PT60M,0,0,0
2021-01-28T04:00:00Z,2021-01-28T03:00:00Z,PT60M,0,0,0
2021-01-28T05:00:00Z,2021-01-28T04:00:00Z,PT60M,0,0,0
2021-01-28T06:00:00Z,2021-01-28T05:00:00Z,PT60M,0,0,0
2021-01-28T07:00:00Z,2021-01-28T06:00:00Z,PT60M,0,0,0
