PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiTracking,WindSpeed10m,Zenith
2019-09-19T09:00:00Z,2019-09-19T08:00:00Z,PT60M,6.6,-107,0.0,0,0,0,0,0,0.9,117
2019-09-19T10:00:00Z,2019-09-19T09:00:00Z,PT60M,7.2,-97,1.5,0,0,0,0,0,1.0,105
2019-09-19T11:00:00Z,2019-09-19T10:00:00Z,PT60M,7.6,-89,2.9,3,26,2,6,7,0.4,92
2019-09-19T12:00:00Z,2019-09-19T11:00:00Z,PT60M,8.7,-81,16.4,75,174,25,100,163,0.5,80
2019-09-19T13:00:00Z,2019-09-19T12:00:00Z,PT60M,10.2,-72,46.8,175,1,0,175,176,1.3,68
2019-09-19T14:00:00Z,2019-09-19T13:00:00Z,PT60M,10.8,-61,51.2,258,0,0,258,258,2.4,56
2019-09-19T15:00:00Z,2019-09-19T14:00:00Z,PT60M,10.7,-47,33.9,368,128,93,461,486,2.8,46
2019-09-19T16:00:00Z,2019-09-19T15:00:00Z,PT60M,10.5,-27,16.9,330,420,332,662,687,2.7,38
2019-09-19T17:00:00Z,2019-09-19T16:00:00Z,PT60M,11.0,-3,22.5,409,290,237,647,649,2.5,35
2019-09-19T18:00:00Z,2019-09-19T17:00:00Z,PT60M,11.9,22,27.3,439,185,148,587,595,2.3,37
2019-09-19T19:00:00Z,2019-09-19T18:00:00Z,PT60M,12.6,43,19.7,337,327,237,574,633,1.9,44
2019-09-19T20:00:00Z,2019-09-19T19:00:00Z,PT60M,12.7,58,31.6,327,98,55,383,429,1.8,54
2019-09-19T21:00:00Z,2019-09-19T20:00:00Z,PT60M,12.3,70,17.6,186,282,118,304,498,2.3,65
2019-09-19T22:00:00Z,2019-09-19T21:00:00Z,PT60M,11.5,79,10.6,79,288,69,148,329,2.6,77
2019-09-19T23:00:00Z,2019-09-19T22:00:00Z,PT60M,10.1,88,3.4,12,34,3,15,18,2.1,90
2019-09-20T00:00:00Z,2019-09-19T23:00:00Z,PT60M,9.0,96,0.3,0,0,0,0,0,1.5,102
2019-09-20T01:00:00Z,2019-09-20T00:00:00Z,PT60M,8.6,105,31.0,0,0,0,0,0,1.4,115
2019-09-20T02:00:00Z,2019-09-20T01:00:00Z,PT60M,7.6,116,31.9,0,0,0,0,0,1.3,127
2019-09-20T03:00:00Z,2019-09-20T02:00:00Z,PT60M,6.7,130,26.8,0,0,0,0,0,0.9,137
2019-09-20T04:00:00Z,2019-09-20T03:00:00Z,PT60M,6.4,150,14.8,0,0,0,0,0,0.9,145
2019-09-20T05:00:00Z,2019-09-20T04:00:00Z,PT60M,5.9,177,26.0,0,0,0,0,0,1.3,149
2019-09-20T06:00:00Z,2019-09-20T05:00:00Z,PT60M,5.2,-155,32.7,0,0,0,0,0,1.4,146
2019-09-20T07:00:00Z,2019-09-20T06:00:00Z,PT60M,4.7,-134,1.1,0,0,0,0,0,1.4,139
2019-09-20T08:00:00Z,2019-09-20T07:00:00Z,PT60M,4.3,-118,0.0,0,0,0,0,0,1.3,129
2019-09-20T09:00:00Z,2019-09-20T08:00:00Z,PT60M,3.9,-107,0.0,0,0,0,0,0,1.2,117
2019-09-20T10:00:00Z,2019-09-20T09:00:00Z,PT60M,3.5,-98,0.0,0,0,0,0,0,1.1,105
2019-09-20T11:00:00Z,2019-09-20T10:00:00Z,PT60M,3.7,-89,0.0,3,45,4,7,10,1.0,92
2019-09-20T12:00:00Z,2019-09-20T11:00:00Z,PT60M,6.1,-81,0.0,31,565,109,140,402,1.1,80
2019-09-20T13:00:00Z,2019-09-20T12:00:00Z,PT60M,9.0,-72,0.0,48,787,305,354,835,1.2,67
2019-09-20T14:00:00Z,2019-09-20T13:00:00Z,PT60M,11.0,-61,0.0,58,890,501,560,900,1.6,56
2019-09-20T15:00:00Z,2019-09-20T14:00:00Z,PT60M,12.9,-47,0.0,65,943,660,725,901,2.1,46
2019-09-20T16:00:00Z,2019-09-20T15:00:00Z,PT60M,14.5,-27,0.0,68,967,764,832,886,2.3,38
2019-09-20T17:00:00Z,2019-09-20T16:00:00Z,PT60M,16.0,-3,2.5,118,889,733,850,854,2.5,35
2019-09-20T18:00:00Z,2019-09-20T17:00:00Z,PT60M,17.0,23,1.0,89,934,747,836,874,2.6,37
2019-09-20T19:00:00Z,2019-09-20T18:00:00Z,PT60M,17.6,44,0.0,68,944,682,750,897,2.7,44
2019-09-20T20:00:00Z,2019-09-20T19:00:00Z,PT60M,17.7,59,0.0,62,894,532,594,898,3.0,53
2019-09-20T21:00:00Z,2019-09-20T20:00:00Z,PT60M,17.3,70,0.0,53,803,343,395,856,3.0,65
2019-09-20T22:00:00Z,2019-09-20T21:00:00Z,PT60M,16.0,80,0.0,36,621,144,181,523,2.8,77
2019-09-20T23:00:00Z,2019-09-20T22:00:00Z,PT60M,12.8,88,0.3,8,122,12,20,40,2.2,90
2019-09-21T00:00:00Z,2019-09-20T23:00:00Z,PT60M,10.0,96,0.0,0,0,0,0,0,1.6,102
2019-09-21T01:00:00Z,2019-09-21T00:00:00Z,PT60M,9.2,105,0.0,0,0,0,0,0,1.5,115
2019-09-21T02:00:00Z,2019-09-21T01:00:00Z,PT60M,8.6,116,0.0,0,0,0,0,0,1.6,126
2019-09-21T03:00:00Z,2019-09-21T02:00:00Z,PT60M,8.0,131,0.0,0,0,0,0,0,1.5,137
2019-09-21T04:00:00Z,2019-09-21T03:00:00Z,PT60M,7.5,151,0.0,0,0,0,0,0,1.5,145
2019-09-21T05:00:00Z,2019-09-21T04:00:00Z,PT60M,7.0,177,0.0,0,0,0,0,0,1.5,148
2019-09-21T06:00:00Z,2019-09-21T05:00:00Z,PT60M,6.5,-155,0.0,0,0,0,0,0,1.4,146
2019-09-21T07:00:00Z,2019-09-21T06:00:00Z,PT60M,6.1,-134,0.0,0,0,0,0,0,1.3,139
2019-09-21T08:00:00Z,2019-09-21T07:00:00Z,PT60M,5.8,-119,0.0,0,0,0,0,0,1.3,128
2019-09-21T09:00:00Z,2019-09-21T08:00:00Z,PT60M,5.5,-107,0.0,0,0,0,0,0,1.3,117
2019-09-21T10:00:00Z,2019-09-21T09:00:00Z,PT60M,5.3,-98,0.0,0,0,0,0,0,1.3,104
2019-09-21T11:00:00Z,2019-09-21T10:00:00Z,PT60M,5.8,-90,0.1,4,59,5,9,14,1.3,92
2019-09-21T12:00:00Z,2019-09-21T11:00:00Z,PT60M,9.9,-81,1.7,33,588,118,151,440,1.4,79
2019-09-21T13:00:00Z,2019-09-21T12:00:00Z,PT60M,14.5,-72,0.0,46,835,328,373,880,1.2,67
2019-09-21T14:00:00Z,2019-09-21T13:00:00Z,PT60M,16.8,-62,0.0,55,931,529,583,935,1.3,55
2019-09-21T15:00:00Z,2019-09-21T14:00:00Z,PT60M,19.2,-47,0.0,61,978,690,750,931,1.6,45
2019-09-21T16:00:00Z,2019-09-21T15:00:00Z,PT60M,21.2,-28,0.0,66,995,790,856,910,1.9,37
2019-09-21T17:00:00Z,2019-09-21T16:00:00Z,PT60M,22.6,-2,1.9,104,934,773,877,881,2.0,34
2019-09-21T18:00:00Z,2019-09-21T17:00:00Z,PT60M,23.6,23,1.1,89,949,763,852,890,2.1,36
2019-09-21T19:00:00Z,2019-09-21T18:00:00Z,PT60M,24.2,44,0.0,71,950,690,760,908,2.3,43
2019-09-21T20:00:00Z,2019-09-21T19:00:00Z,PT60M,24.2,59,0.0,67,892,533,600,905,2.4,53
2019-09-21T21:00:00Z,2019-09-21T20:00:00Z,PT60M,23.5,71,0.0,59,792,340,398,856,2.4,65
2019-09-21T22:00:00Z,2019-09-21T21:00:00Z,PT60M,21.3,80,0.0,41,599,141,182,523,2.0,77
2019-09-21T23:00:00Z,2019-09-21T22:00:00Z,PT60M,16.6,88,0.3,9,114,11,20,41,1.4,89
2019-09-22T00:00:00Z,2019-09-21T23:00:00Z,PT60M,13.0,97,0.0,0,0,0,0,0,0.8,102
