PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,Dhi,Dni,Ghi,RelativeHumidity,WindSpeed10m
2020-08-23T05:00:00Z,2020-08-23T04:00:00Z,PT60M,8.8,42.3,0,0,0,83.5,0.6
2020-08-23T06:00:00Z,2020-08-23T05:00:00Z,PT60M,8.3,52.9,0,0,0,83.1,0.9
2020-08-23T07:00:00Z,2020-08-23T06:00:00Z,PT60M,7.8,53.3,0,0,0,84.7,0.8
2020-08-23T08:00:00Z,2020-08-23T07:00:00Z,PT60M,7.6,45.8,0,0,0,85.0,0.4
2020-08-23T09:00:00Z,2020-08-23T08:00:00Z,PT60M,7.6,36.7,0,0,0,84.2,0.8
2020-08-23T10:00:00Z,2020-08-23T09:00:00Z,PT60M,7.5,30.0,0,0,0,84.9,0.8
2020-08-23T11:00:00Z,2020-08-23T10:00:00Z,PT60M,7.4,33.0,0,0,0,85.6,0.3
2020-08-23T12:00:00Z,2020-08-23T11:00:00Z,PT60M,8.8,24.5,33,29,35,83.7,0.4
2020-08-23T13:00:00Z,2020-08-23T12:00:00Z,PT60M,10.4,51.7,119,0,119,79.5,0.8
2020-08-23T14:00:00Z,2020-08-23T13:00:00Z,PT60M,11.3,70.6,133,0,133,74.1,1.0
2020-08-23T15:00:00Z,2020-08-23T14:00:00Z,PT60M,12.0,80.3,126,0,126,71.6,1.4
2020-08-23T16:00:00Z,2020-08-23T15:00:00Z,PT60M,12.4,57.8,324,0,324,70.2,1.8
2020-08-23T17:00:00Z,2020-08-23T16:00:00Z,PT60M,12.5,55.0,367,0,367,68.6,2.1
2020-08-23T18:00:00Z,2020-08-23T17:00:00Z,PT60M,12.3,36.2,418,116,506,69.5,2.0
2020-08-23T19:00:00Z,2020-08-23T18:00:00Z,PT60M,12.1,9.0,220,609,643,70.9,1.9
2020-08-23T20:00:00Z,2020-08-23T19:00:00Z,PT60M,11.9,1.3,106,773,553,71.6,1.4
2020-08-23T21:00:00Z,2020-08-23T20:00:00Z,PT60M,11.6,9.7,126,485,332,72.5,1.3
2020-08-23T22:00:00Z,2020-08-23T21:00:00Z,PT60M,10.9,30.5,100,3,101,76.1,1.2
2020-08-23T23:00:00Z,2020-08-23T22:00:00Z,PT60M,9.3,40.0,6,0,6,83.5,0.4
2020-08-24T00:00:00Z,2020-08-23T23:00:00Z,PT60M,8.7,43.7,0,0,0,86.3,0.6
2020-08-24T01:00:00Z,2020-08-24T00:00:00Z,PT60M,8.9,11.4,0,0,0,84.6,1.3
2020-08-24T02:00:00Z,2020-08-24T01:00:00Z,PT60M,8.6,24.1,0,0,0,84.8,0.7
2020-08-24T03:00:00Z,2020-08-24T02:00:00Z,PT60M,8.4,32.4,0,0,0,84.5,0.0
2020-08-24T04:00:00Z,2020-08-24T03:00:00Z,PT60M,8.2,27.7,0,0,0,84.2,0.1
2020-08-24T05:00:00Z,2020-08-24T04:00:00Z,PT60M,8.0,39.9,0,0,0,84.6,0.5
2020-08-24T06:00:00Z,2020-08-24T05:00:00Z,PT60M,8.2,29.6,0,0,0,85.2,0.6
2020-08-24T07:00:00Z,2020-08-24T06:00:00Z,PT60M,8.3,43.9,0,0,0,86.0,0.5
2020-08-24T08:00:00Z,2020-08-24T07:00:00Z,PT60M,8.2,45.2,0,0,0,86.6,0.6
2020-08-24T09:00:00Z,2020-08-24T08:00:00Z,PT60M,8.0,31.3,0,0,0,86.9,0.6
2020-08-24T10:00:00Z,2020-08-24T09:00:00Z,PT60M,8.3,28.4,0,0,0,84.2,1.0
2020-08-24T11:00:00Z,2020-08-24T10:00:00Z,PT60M,8.9,28.0,0,0,0,79.7,1.4
2020-08-24T12:00:00Z,2020-08-24T11:00:00Z,PT60M,9.3,41.9,36,20,38,79.3,1.1
2020-08-24T13:00:00Z,2020-08-24T12:00:00Z,PT60M,9.8,56.3,106,0,106,78.4,0.7
2020-08-24T14:00:00Z,2020-08-24T13:00:00Z,PT60M,10.6,65.8,160,0,160,74.8,1.5
2020-08-24T15:00:00Z,2020-08-24T14:00:00Z,PT60M,10.9,79.6,132,0,132,73.5,2.0
2020-08-24T16:00:00Z,2020-08-24T15:00:00Z,PT60M,10.8,66.1,262,0,262,73.7,2.0
2020-08-24T17:00:00Z,2020-08-24T16:00:00Z,PT60M,10.8,60.4,323,0,323,74.1,1.9
2020-08-24T18:00:00Z,2020-08-24T17:00:00Z,PT60M,10.9,63.1,294,0,294,74.4,1.9
2020-08-24T19:00:00Z,2020-08-24T18:00:00Z,PT60M,11.0,62.9,261,0,261,74.1,1.5
2020-08-24T20:00:00Z,2020-08-24T19:00:00Z,PT60M,11.0,61.4,215,0,215,73.0,1.1
2020-08-24T21:00:00Z,2020-08-24T20:00:00Z,PT60M,11.1,40.5,212,0,212,71.5,1.0
2020-08-24T22:00:00Z,2020-08-24T21:00:00Z,PT60M,10.7,30.3,97,16,100,72.3,1.0
2020-08-24T23:00:00Z,2020-08-24T22:00:00Z,PT60M,9.3,18.3,6,1,7,78.9,0.5
2020-08-25T00:00:00Z,2020-08-24T23:00:00Z,PT60M,8.4,23.9,0,0,0,83.9,0.7
2020-08-25T01:00:00Z,2020-08-25T00:00:00Z,PT60M,8.4,3.7,0,0,0,83.4,1.1
2020-08-25T02:00:00Z,2020-08-25T01:00:00Z,PT60M,8.4,6.0,0,0,0,82.6,1.0
2020-08-25T03:00:00Z,2020-08-25T02:00:00Z,PT60M,8.3,4.3,0,0,0,82.6,1.2
2020-08-25T04:00:00Z,2020-08-25T03:00:00Z,PT60M,8.0,26.9,0,0,0,84.3,1.3
2020-08-25T05:00:00Z,2020-08-25T04:00:00Z,PT60M,7.8,27.0,0,0,0,85.7,1.2
2020-08-25T06:00:00Z,2020-08-25T05:00:00Z,PT60M,8.0,23.1,0,0,0,85.3,0.4
2020-08-25T07:00:00Z,2020-08-25T06:00:00Z,PT60M,8.2,26.3,0,0,0,84.3,1.4
2020-08-25T08:00:00Z,2020-08-25T07:00:00Z,PT60M,8.3,39.9,0,0,0,82.4,2.0
2020-08-25T09:00:00Z,2020-08-25T08:00:00Z,PT60M,9.0,37.0,0,0,0,78.1,2.3
2020-08-25T10:00:00Z,2020-08-25T09:00:00Z,PT60M,9.4,31.2,0,0,0,75.4,1.8
2020-08-25T11:00:00Z,2020-08-25T10:00:00Z,PT60M,9.1,25.7,0,0,0,76.9,1.1
2020-08-25T12:00:00Z,2020-08-25T11:00:00Z,PT60M,10.2,1.0,29,212,60,72.2,0.9
2020-08-25T13:00:00Z,2020-08-25T12:00:00Z,PT60M,12.1,0.0,74,569,258,65.1,1.1
2020-08-25T14:00:00Z,2020-08-25T13:00:00Z,PT60M,12.9,0.0,97,733,470,62.4,2.1
2020-08-25T15:00:00Z,2020-08-25T14:00:00Z,PT60M,13.4,0.0,107,823,649,61.8,2.1
2020-08-25T16:00:00Z,2020-08-25T15:00:00Z,PT60M,13.6,0.0,109,873,771,61.2,2.0
2020-08-25T17:00:00Z,2020-08-25T16:00:00Z,PT60M,13.7,0.0,105,898,826,59.4,2.3
2020-08-25T18:00:00Z,2020-08-25T17:00:00Z,PT60M,13.8,0.0,99,903,809,58.9,2.7
2020-08-25T19:00:00Z,2020-08-25T18:00:00Z,PT60M,13.5,0.0,91,887,722,59.1,2.5
2020-08-25T20:00:00Z,2020-08-25T19:00:00Z,PT60M,13.2,0.0,81,840,570,58.5,1.8
2020-08-25T21:00:00Z,2020-08-25T20:00:00Z,PT60M,12.8,0.0,66,743,371,58.5,1.6
2020-08-25T22:00:00Z,2020-08-25T21:00:00Z,PT60M,12.2,0.0,42,526,154,60.1,1.6
2020-08-25T23:00:00Z,2020-08-25T22:00:00Z,PT60M,10.9,1.2,5,47,10,66.5,1.5
2020-08-26T00:00:00Z,2020-08-25T23:00:00Z,PT60M,9.8,10.4,0,0,0,74.5,1.6
2020-08-26T01:00:00Z,2020-08-26T00:00:00Z,PT60M,9.8,0.7,0,0,0,75.9,2.1
2020-08-26T02:00:00Z,2020-08-26T01:00:00Z,PT60M,10.0,0.0,0,0,0,74.0,2.2
2020-08-26T03:00:00Z,2020-08-26T02:00:00Z,PT60M,9.8,0.0,0,0,0,73.7,1.7
2020-08-26T04:00:00Z,2020-08-26T03:00:00Z,PT60M,9.7,0.0,0,0,0,74.4,1.5
2020-08-26T05:00:00Z,2020-08-26T04:00:00Z,PT60M,9.6,0.0,0,0,0,74.6,1.2
2020-08-26T06:00:00Z,2020-08-26T05:00:00Z,PT60M,9.5,0.0,0,0,0,74.8,1.0
2020-08-26T07:00:00Z,2020-08-26T06:00:00Z,PT60M,9.3,0.0,0,0,0,74.6,1.2
2020-08-26T08:00:00Z,2020-08-26T07:00:00Z,PT60M,9.2,0.0,0,0,0,74.1,1.4
2020-08-26T09:00:00Z,2020-08-26T08:00:00Z,PT60M,9.0,0.0,0,0,0,74.0,1.4
2020-08-26T10:00:00Z,2020-08-26T09:00:00Z,PT60M,8.8,0.0,0,0,0,74.2,1.6
2020-08-26T11:00:00Z,2020-08-26T10:00:00Z,PT60M,8.8,0.0,0,0,0,74.1,1.6
2020-08-26T12:00:00Z,2020-08-26T11:00:00Z,PT60M,11.4,0.0,23,330,71,62.4,1.6
2020-08-26T13:00:00Z,2020-08-26T12:00:00Z,PT60M,14.4,0.0,51,706,280,51.1,1.9
2020-08-26T14:00:00Z,2020-08-26T13:00:00Z,PT60M,15.4,0.0,64,841,495,47.9,2.8
2020-08-26T15:00:00Z,2020-08-26T14:00:00Z,PT60M,16.0,0.0,71,908,673,47.2,3.6
2020-08-26T16:00:00Z,2020-08-26T15:00:00Z,PT60M,16.0,0.0,76,937,791,49.8,3.6
2020-08-26T17:00:00Z,2020-08-26T16:00:00Z,PT60M,15.9,0.0,78,948,842,51.9,3.2
2020-08-26T18:00:00Z,2020-08-26T17:00:00Z,PT60M,15.9,0.0,77,942,822,53.2,3.5
2020-08-26T19:00:00Z,2020-08-26T18:00:00Z,PT60M,15.8,0.0,73,923,732,54.8,3.8
2020-08-26T20:00:00Z,2020-08-26T19:00:00Z,PT60M,15.4,0.0,67,874,579,55.4,3.0
2020-08-26T21:00:00Z,2020-08-26T20:00:00Z,PT60M,14.9,0.0,57,778,378,56.9,2.8
2020-08-26T22:00:00Z,2020-08-26T21:00:00Z,PT60M,14.1,0.0,38,564,158,60.8,2.5
2020-08-26T23:00:00Z,2020-08-26T22:00:00Z,PT60M,12.6,3.8,5,56,10,68.4,1.7
2020-08-27T00:00:00Z,2020-08-26T23:00:00Z,PT60M,11.2,20.2,0,0,0,76.2,1.9
2020-08-27T01:00:00Z,2020-08-27T00:00:00Z,PT60M,11.0,0.7,0,0,0,77.4,2.3
2020-08-27T02:00:00Z,2020-08-27T01:00:00Z,PT60M,10.9,0.0,0,0,0,76.5,2.3
2020-08-27T03:00:00Z,2020-08-27T02:00:00Z,PT60M,10.6,3.8,0,0,0,77.2,2.0
2020-08-27T04:00:00Z,2020-08-27T03:00:00Z,PT60M,10.3,29.3,0,0,0,78.0,1.4
2020-08-27T05:00:00Z,2020-08-27T04:00:00Z,PT60M,10.1,3.2,0,0,0,78.0,0.8
2020-08-27T06:00:00Z,2020-08-27T05:00:00Z,PT60M,9.9,0.0,0,0,0,77.6,0.6
2020-08-27T07:00:00Z,2020-08-27T06:00:00Z,PT60M,9.6,15.8,0,0,0,78.5,0.9
2020-08-27T08:00:00Z,2020-08-27T07:00:00Z,PT60M,9.3,27.0,0,0,0,80.4,0.4
2020-08-27T09:00:00Z,2020-08-27T08:00:00Z,PT60M,9.2,28.4,0,0,0,81.3,0.3
2020-08-27T10:00:00Z,2020-08-27T09:00:00Z,PT60M,8.9,31.4,0,0,0,81.6,0.3
2020-08-27T11:00:00Z,2020-08-27T10:00:00Z,PT60M,8.6,18.0,0,0,0,82.4,0.4
2020-08-27T12:00:00Z,2020-08-27T11:00:00Z,PT60M,10.4,12.6,47,61,54,75.5,0.2
2020-08-27T13:00:00Z,2020-08-27T12:00:00Z,PT60M,12.7,38.2,165,0,165,66.6,1.3
2020-08-27T14:00:00Z,2020-08-27T13:00:00Z,PT60M,13.9,40.5,270,40,291,62.1,2.5
2020-08-27T15:00:00Z,2020-08-27T14:00:00Z,PT60M,14.8,44.4,320,83,379,59.6,3.1
2020-08-27T16:00:00Z,2020-08-27T15:00:00Z,PT60M,15.2,0.8,94,905,789,59.1,3.4
2020-08-27T17:00:00Z,2020-08-27T16:00:00Z,PT60M,15.4,0.1,83,946,849,58.2,3.7
2020-08-27T18:00:00Z,2020-08-27T17:00:00Z,PT60M,15.7,0.0,79,949,832,57.0,3.6
2020-08-27T19:00:00Z,2020-08-27T18:00:00Z,PT60M,15.6,0.0,74,932,743,57.1,3.7
2020-08-27T20:00:00Z,2020-08-27T19:00:00Z,PT60M,15.2,0.0,67,887,588,58.4,3.7
2020-08-27T21:00:00Z,2020-08-27T20:00:00Z,PT60M,14.6,0.0,57,793,385,60.8,3.5
2020-08-27T22:00:00Z,2020-08-27T21:00:00Z,PT60M,13.8,0.0,38,581,163,65.0,3.0
2020-08-27T23:00:00Z,2020-08-27T22:00:00Z,PT60M,12.2,3.7,5,61,11,73.8,2.0
2020-08-28T00:00:00Z,2020-08-27T23:00:00Z,PT60M,11.0,22.2,0,0,0,79.0,2.0
2020-08-28T01:00:00Z,2020-08-28T00:00:00Z,PT60M,11.2,1.6,0,0,0,74.1,2.8
2020-08-28T02:00:00Z,2020-08-28T01:00:00Z,PT60M,11.1,0.0,0,0,0,71.9,3.1
2020-08-28T03:00:00Z,2020-08-28T02:00:00Z,PT60M,10.8,0.1,0,0,0,72.8,2.7
2020-08-28T04:00:00Z,2020-08-28T03:00:00Z,PT60M,10.2,17.5,0,0,0,76.1,2.5
2020-08-28T05:00:00Z,2020-08-28T04:00:00Z,PT60M,9.8,0.6,0,0,0,79.2,1.7
2020-08-28T06:00:00Z,2020-08-28T05:00:00Z,PT60M,9.8,0.0,0,0,0,77.5,1.7
2020-08-28T07:00:00Z,2020-08-28T06:00:00Z,PT60M,9.5,0.0,0,0,0,76.1,2.4
2020-08-28T08:00:00Z,2020-08-28T07:00:00Z,PT60M,9.5,0.0,0,0,0,74.7,1.9
2020-08-28T09:00:00Z,2020-08-28T08:00:00Z,PT60M,9.6,0.0,0,0,0,73.1,1.4
2020-08-28T10:00:00Z,2020-08-28T09:00:00Z,PT60M,9.4,0.0,0,0,0,73.3,1.6
2020-08-28T11:00:00Z,2020-08-28T10:00:00Z,PT60M,9.3,0.2,0,0,0,74.0,2.0
2020-08-28T12:00:00Z,2020-08-28T11:00:00Z,PT60M,11.5,7.1,40,233,69,63.5,2.0
2020-08-28T13:00:00Z,2020-08-28T12:00:00Z,PT60M,14.4,37.2,173,26,180,52.8,2.1
2020-08-28T14:00:00Z,2020-08-28T13:00:00Z,PT60M,15.2,39.6,296,21,307,52.9,3.0
2020-08-28T15:00:00Z,2020-08-28T14:00:00Z,PT60M,15.2,70.1,205,0,205,56.1,3.4
2020-08-28T16:00:00Z,2020-08-28T15:00:00Z,PT60M,15.2,60.5,319,0,319,57.3,3.3
2020-08-28T17:00:00Z,2020-08-28T16:00:00Z,PT60M,15.1,45.3,469,0,469,57.9,3.5
2020-08-28T18:00:00Z,2020-08-28T17:00:00Z,PT60M,15.1,32.2,417,188,563,59.2,3.7
2020-08-28T19:00:00Z,2020-08-28T18:00:00Z,PT60M,14.9,1.0,94,889,735,61.3,3.8
2020-08-28T20:00:00Z,2020-08-28T19:00:00Z,PT60M,14.7,1.1,87,838,581,60.8,3.4
2020-08-28T21:00:00Z,2020-08-28T20:00:00Z,PT60M,14.9,0.1,63,775,385,57.9,3.4
2020-08-28T22:00:00Z,2020-08-28T21:00:00Z,PT60M,14.3,2.5,46,513,161,61.0,3.3
2020-08-28T23:00:00Z,2020-08-28T22:00:00Z,PT60M,12.5,7.3,6,51,11,70.1,2.6
2020-08-29T00:00:00Z,2020-08-28T23:00:00Z,PT60M,11.0,23.6,0,0,0,78.3,2.8
2020-08-29T01:00:00Z,2020-08-29T00:00:00Z,PT60M,10.5,1.2,0,0,0,80.6,3.6
2020-08-29T02:00:00Z,2020-08-29T01:00:00Z,PT60M,10.4,1.5,0,0,0,79.0,3.2
2020-08-29T03:00:00Z,2020-08-29T02:00:00Z,PT60M,10.3,1.1,0,0,0,77.8,1.8
2020-08-29T04:00:00Z,2020-08-29T03:00:00Z,PT60M,10.2,18.4,0,0,0,77.1,1.2
2020-08-29T05:00:00Z,2020-08-29T04:00:00Z,PT60M,9.9,6.5,0,0,0,76.8,1.3
2020-08-29T06:00:00Z,2020-08-29T05:00:00Z,PT60M,9.4,23.6,0,0,0,78.3,1.9
2020-08-29T07:00:00Z,2020-08-29T06:00:00Z,PT60M,8.9,29.1,0,0,0,80.6,1.8
2020-08-29T08:00:00Z,2020-08-29T07:00:00Z,PT60M,8.8,26.1,0,0,0,80.9,0.8
2020-08-29T09:00:00Z,2020-08-29T08:00:00Z,PT60M,8.7,14.3,0,0,0,80.1,0.4
2020-08-29T10:00:00Z,2020-08-29T09:00:00Z,PT60M,8.5,12.5,0,0,0,79.0,0.7
2020-08-29T11:00:00Z,2020-08-29T10:00:00Z,PT60M,8.5,4.1,0,0,0,76.5,1.3
2020-08-29T12:00:00Z,2020-08-29T11:00:00Z,PT60M,11.7,8.4,43,208,71,59.1,1.8
2020-08-29T13:00:00Z,2020-08-29T12:00:00Z,PT60M,14.7,23.3,166,181,227,48.0,2.9
2020-08-29T14:00:00Z,2020-08-29T13:00:00Z,PT60M,15.1,11.8,162,550,457,49.6,3.0
2020-08-29T15:00:00Z,2020-08-29T14:00:00Z,PT60M,15.4,6.4,155,728,652,50.9,2.8
2020-08-29T16:00:00Z,2020-08-29T15:00:00Z,PT60M,15.6,2.8,130,854,791,51.6,3.0
2020-08-29T17:00:00Z,2020-08-29T16:00:00Z,PT60M,15.5,2.1,124,886,847,51.2,3.0
2020-08-29T18:00:00Z,2020-08-29T17:00:00Z,PT60M,15.6,1.5,113,896,830,52.3,3.4
2020-08-29T19:00:00Z,2020-08-29T18:00:00Z,PT60M,15.4,0.4,90,907,745,55.6,3.5
2020-08-29T20:00:00Z,2020-08-29T19:00:00Z,PT60M,14.6,1.9,93,817,581,59.6,3.0
2020-08-29T21:00:00Z,2020-08-29T20:00:00Z,PT60M,13.9,0.5,68,759,384,61.5,2.1
2020-08-29T22:00:00Z,2020-08-29T21:00:00Z,PT60M,13.4,0.0,42,559,164,62.7,1.8
2020-08-29T23:00:00Z,2020-08-29T22:00:00Z,PT60M,11.8,1.3,6,59,11,70.1,1.6
2020-08-30T00:00:00Z,2020-08-29T23:00:00Z,PT60M,10.9,19.0,0,0,0,75.9,2.2
2020-08-30T01:00:00Z,2020-08-30T00:00:00Z,PT60M,11.3,0.7,0,0,0,72.2,3.1
2020-08-30T02:00:00Z,2020-08-30T01:00:00Z,PT60M,11.1,0.0,0,0,0,70.5,2.9
2020-08-30T03:00:00Z,2020-08-30T02:00:00Z,PT60M,10.7,0.0,0,0,0,72.1,1.9
2020-08-30T04:00:00Z,2020-08-30T03:00:00Z,PT60M,10.4,0.0,0,0,0,73.1,1.4
2020-08-30T05:00:00Z,2020-08-30T04:00:00Z,PT60M,10.0,0.0,0,0,0,74.9,1.6
2020-08-30T06:00:00Z,2020-08-30T05:00:00Z,PT60M,9.4,4.2,0,0,0,78.5,1.8
2020-08-30T07:00:00Z,2020-08-30T06:00:00Z,PT60M,9.2,11.4,0,0,0,80.5,1.3
2020-08-30T08:00:00Z,2020-08-30T07:00:00Z,PT60M,9.3,11.7,0,0,0,80.1,0.6
2020-08-30T09:00:00Z,2020-08-30T08:00:00Z,PT60M,9.0,7.6,0,0,0,80.5,0.4
2020-08-30T10:00:00Z,2020-08-30T09:00:00Z,PT60M,8.7,11.8,0,0,0,81.8,0.6
2020-08-30T11:00:00Z,2020-08-30T10:00:00Z,PT60M,8.6,37.3,0,0,0,83.1,0.1
2020-08-30T12:00:00Z,2020-08-30T11:00:00Z,PT60M,10.5,41.2,43,27,49,74.5,0.4
2020-08-30T13:00:00Z,2020-08-30T12:00:00Z,PT60M,12.8,50.3,134,7,135,64.9,1.5
2020-08-30T14:00:00Z,2020-08-30T13:00:00Z,PT60M,13.6,44.3,276,4,278,63.0,2.2
2020-08-30T15:00:00Z,2020-08-30T14:00:00Z,PT60M,13.9,44.3,375,5,379,64.1,2.7
2020-08-30T16:00:00Z,2020-08-30T15:00:00Z,PT60M,14.0,40.0,477,1,478,65.2,3.2
2020-08-30T17:00:00Z,2020-08-30T16:00:00Z,PT60M,14.0,57.6,358,0,358,66.4,3.7
2020-08-30T18:00:00Z,2020-08-30T17:00:00Z,PT60M,13.9,57.5,345,4,348,67.5,3.4
2020-08-30T19:00:00Z,2020-08-30T18:00:00Z,PT60M,13.9,36.3,321,197,467,68.4,3.3
2020-08-30T20:00:00Z,2020-08-30T19:00:00Z,PT60M,13.5,53.0,233,56,266,70.8,3.3
2020-08-30T21:00:00Z,2020-08-30T20:00:00Z,PT60M,13.1,58.8,149,1,149,74.4,3.2
2020-08-30T22:00:00Z,2020-08-30T21:00:00Z,PT60M,12.5,24.3,92,60,104,78.6,1.9
2020-08-30T23:00:00Z,2020-08-30T22:00:00Z,PT60M,11.7,41.6,7,1,7,83.0,1.2
2020-08-31T00:00:00Z,2020-08-30T23:00:00Z,PT60M,11.2,42.0,0,0,0,85.8,2.1
2020-08-31T01:00:00Z,2020-08-31T00:00:00Z,PT60M,11.2,51.0,0,0,0,85.8,2.0
2020-08-31T02:00:00Z,2020-08-31T01:00:00Z,PT60M,11.1,44.2,0,0,0,85.6,0.9
2020-08-31T03:00:00Z,2020-08-31T02:00:00Z,PT60M,10.9,47.5,0,0,0,86.1,0.3
2020-08-31T04:00:00Z,2020-08-31T03:00:00Z,PT60M,10.8,35.5,0,0,0,86.6,0.7
2020-08-31T05:00:00Z,2020-08-31T04:00:00Z,PT60M,10.5,42.0,0,0,0,87.6,1.7
2020-08-31T06:00:00Z,2020-08-31T05:00:00Z,PT60M,10.4,29.4,0,0,0,88.5,1.8
2020-08-31T07:00:00Z,2020-08-31T06:00:00Z,PT60M,10.3,66.4,0,0,0,89.8,1.8
2020-08-31T08:00:00Z,2020-08-31T07:00:00Z,PT60M,10.1,69.5,0,0,0,90.9,2.2
2020-08-31T09:00:00Z,2020-08-31T08:00:00Z,PT60M,10.0,68.5,0,0,0,88.9,2.2
2020-08-31T10:00:00Z,2020-08-31T09:00:00Z,PT60M,9.9,66.8,0,0,0,86.4,1.2
2020-08-31T11:00:00Z,2020-08-31T10:00:00Z,PT60M,9.6,67.0,0,0,0,85.8,0.2
2020-08-31T12:00:00Z,2020-08-31T11:00:00Z,PT60M,10.0,40.3,40,0,40,84.6,0.7
2020-08-31T13:00:00Z,2020-08-31T12:00:00Z,PT60M,10.8,56.1,106,14,111,82.9,1.1
2020-08-31T14:00:00Z,2020-08-31T13:00:00Z,PT60M,11.3,59.2,189,0,189,80.2,1.3
2020-08-31T15:00:00Z,2020-08-31T14:00:00Z,PT60M,11.8,57.8,268,3,270,77.8,1.5
2020-08-31T16:00:00Z,2020-08-31T15:00:00Z,PT60M,12.0,50.7,338,50,378,77.4,1.5
2020-08-31T17:00:00Z,2020-08-31T16:00:00Z,PT60M,12.4,62.9,296,5,300,75.3,1.8
2020-08-31T18:00:00Z,2020-08-31T17:00:00Z,PT60M,12.8,55.2,345,7,351,74.0,2.4
2020-08-31T19:00:00Z,2020-08-31T18:00:00Z,PT60M,12.4,56.3,302,0,302,76.3,2.2
2020-08-31T20:00:00Z,2020-08-31T19:00:00Z,PT60M,11.9,43.9,301,0,301,79.0,1.9
2020-08-31T21:00:00Z,2020-08-31T20:00:00Z,PT60M,11.4,45.0,187,0,187,80.9,1.2
2020-08-31T22:00:00Z,2020-08-31T21:00:00Z,PT60M,11.2,44.7,72,0,72,81.3,0.9
2020-08-31T23:00:00Z,2020-08-31T22:00:00Z,PT60M,10.9,65.6,4,0,4,82.4,1.6
2020-09-01T00:00:00Z,2020-08-31T23:00:00Z,PT60M,10.7,66.8,0,0,0,83.1,2.0
2020-09-01T01:00:00Z,2020-09-01T00:00:00Z,PT60M,10.7,54.6,0,0,0,82.0,1.9
2020-09-01T02:00:00Z,2020-09-01T01:00:00Z,PT60M,10.4,52.3,0,0,0,83.5,1.4
2020-09-01T03:00:00Z,2020-09-01T02:00:00Z,PT60M,10.0,45.0,0,0,0,85.3,0.7
2020-09-01T04:00:00Z,2020-09-01T03:00:00Z,PT60M,9.9,49.8,0,0,0,84.8,0.6
2020-09-01T05:00:00Z,2020-09-01T04:00:00Z,PT60M,9.9,52.9,0,0,0,84.0,1.3
2020-09-01T06:00:00Z,2020-09-01T05:00:00Z,PT60M,9.7,42.9,0,0,0,84.2,1.2
2020-09-01T07:00:00Z,2020-09-01T06:00:00Z,PT60M,9.5,43.2,0,0,0,85.4,1.2
2020-09-01T08:00:00Z,2020-09-01T07:00:00Z,PT60M,9.2,35.5,0,0,0,86.9,1.0
2020-09-01T09:00:00Z,2020-09-01T08:00:00Z,PT60M,9.0,22.0,0,0,0,88.5,1.0
2020-09-01T10:00:00Z,2020-09-01T09:00:00Z,PT60M,8.9,18.9,0,0,0,89.2,1.0
2020-09-01T11:00:00Z,2020-09-01T10:00:00Z,PT60M,8.7,32.0,0,0,0,89.8,1.2
2020-09-01T12:00:00Z,2020-09-01T11:00:00Z,PT60M,9.1,39.5,39,0,39,89.1,1.3
2020-09-01T13:00:00Z,2020-09-01T12:00:00Z,PT60M,9.8,50.2,129,0,129,86.4,1.6
2020-09-01T14:00:00Z,2020-09-01T13:00:00Z,PT60M,10.3,65.8,162,0,162,83.1,1.9
2020-09-01T15:00:00Z,2020-09-01T14:00:00Z,PT60M,11.0,61.5,261,0,261,78.9,2.3
2020-09-01T16:00:00Z,2020-09-01T15:00:00Z,PT60M,11.5,55.0,352,0,352,76.9,3.0
2020-09-01T17:00:00Z,2020-09-01T16:00:00Z,PT60M,11.5,65.9,286,0,286,78.2,3.0
2020-09-01T18:00:00Z,2020-09-01T17:00:00Z,PT60M,11.3,72.5,227,0,227,78.9,2.6
2020-09-01T19:00:00Z,2020-09-01T18:00:00Z,PT60M,11.3,59.8,290,1,290,77.6,2.4
2020-09-01T20:00:00Z,2020-09-01T19:00:00Z,PT60M,11.3,32.2,359,55,391,76.8,2.3
2020-09-01T21:00:00Z,2020-09-01T20:00:00Z,PT60M,11.2,30.4,246,37,261,76.8,2.1
2020-09-01T22:00:00Z,2020-09-01T21:00:00Z,PT60M,11.0,24.3,108,45,119,77.5,1.8
2020-09-01T23:00:00Z,2020-09-01T22:00:00Z,PT60M,10.5,27.1,9,0,9,80.1,1.2
2020-09-02T00:00:00Z,2020-09-01T23:00:00Z,PT60M,9.8,20.0,0,0,0,83.9,1.6
2020-09-02T01:00:00Z,2020-09-02T00:00:00Z,PT60M,9.3,2.0,0,0,0,86.2,1.9
2020-09-02T02:00:00Z,2020-09-02T01:00:00Z,PT60M,9.0,1.8,0,0,0,85.5,1.5
2020-09-02T03:00:00Z,2020-09-02T02:00:00Z,PT60M,8.9,0.0,0,0,0,84.1,1.4
2020-09-02T04:00:00Z,2020-09-02T03:00:00Z,PT60M,8.9,0.0,0,0,0,82.1,1.4
2020-09-02T05:00:00Z,2020-09-02T04:00:00Z,PT60M,8.9,0.0,0,0,0,80.4,1.8
2020-09-02T06:00:00Z,2020-09-02T05:00:00Z,PT60M,8.5,0.2,0,0,0,80.1,2.5
2020-09-02T07:00:00Z,2020-09-02T06:00:00Z,PT60M,8.2,0.0,0,0,0,79.1,2.4
2020-09-02T08:00:00Z,2020-09-02T07:00:00Z,PT60M,8.0,0.0,0,0,0,79.0,2.4
